"fixture_id","team_id","startXI","player","number"
328014,144,FALSE,"Mauricio Kozlinski",12
328014,144,FALSE,"Lucas Oliveira",15
328014,144,FALSE,"João Victor",14
328014,144,FALSE,"Matheuzinho",19
328014,144,FALSE,"Matheus Vargas",18
328014,144,FALSE,"Moacir",13
328014,144,FALSE,"Matheus Frizzo",17
328014,144,FALSE,"Willian Maranhão",16
328014,144,FALSE,"Chico",22
328014,144,FALSE,"Vitor Leque",23
328014,144,FALSE,"Junior Brandão",21
328014,144,FALSE,"Henry Vaca",20
328014,123,TRUE,"Mailson",1
328014,123,TRUE,"Patric",2
328014,123,TRUE,"Iago Maidana",6
328014,123,TRUE,"Adryelson",34
328014,123,TRUE,"Sander",12
328014,123,TRUE,"Betinho",18
328014,123,TRUE,"Willian Farias",8
328014,123,TRUE,"Jonatan Gómez",16
328014,123,TRUE,"Lucas Venuto",95
328014,123,TRUE,"Élton",19
328014,123,TRUE,"Marquinhos",33
328014,123,FALSE,"Luan Polli",27
328014,123,FALSE,"Chico",44
328014,123,FALSE,"Luciano",46
328014,123,FALSE,"Rafael",41
328014,123,FALSE,"Marcão Silva",77
328014,123,FALSE,"Ronaldo Henrique",5
328014,123,FALSE,"Bruno Roberto",14
328014,123,FALSE,"Ricardinho",20
328014,123,FALSE,"Lucas Mugni",10
328014,123,FALSE,"Hernane",9
328014,123,FALSE,"Maxwell",40
328015,127,TRUE,"Diego Alves",1
328015,127,TRUE,"Joao Lucas",13
328015,127,TRUE,"Rodrigo Caio",3
328015,127,TRUE,"Leo Pereira",4
328015,127,TRUE,"Filipe Luis",16
328015,127,TRUE,"Willian Arão",5
328015,127,TRUE,"Gerson",8
328015,127,TRUE,"Everton Ribeiro",7
328015,127,TRUE,"Giorgian De Arrascaeta",14
328015,127,TRUE,"Bruno Henrique",27
328015,127,TRUE,"Gabriel Barbosa",9
328015,127,FALSE,"César",37
328015,127,FALSE,"Matheus França",34
328015,127,FALSE,"Gustavo Henrique",2
328015,127,FALSE,"Renê",6
328015,127,FALSE,"Thuler",26
328015,127,FALSE,"Diego",10
328015,127,FALSE,"Thiago Maia",33
328015,127,FALSE,"Michael",19
328015,127,FALSE,"Vinicius De Souza Costa",15
328015,127,FALSE,"Vitinho",11
328015,127,FALSE,"Pedro",21
328015,127,FALSE,"Pedro Rocha",32
328015,130,TRUE,"Vanderlei",27
328015,130,TRUE,"Luis Orejuela",17
328015,130,TRUE,"Pedro Geromel",3
328015,130,TRUE,"Walter Kannemann",4
328015,130,TRUE,"Bruno Cortêz",12
328015,130,TRUE,"Matheuzinho",7
328015,130,TRUE,"Jean Pyerre",21
328015,130,TRUE,"Maicon",8
328015,130,TRUE,"Alisson",23
328015,130,TRUE,"Diego Souza",29
328015,130,TRUE,"Pepê",25
328015,130,FALSE,"Paulo Victor",1
328015,130,FALSE,"David Braz",14
328015,130,FALSE,"Marcelo Oliveira",26
328015,130,FALSE,"Tonhão Rodrigues",38
328015,130,FALSE,"Rildo",37
328015,130,FALSE,"Isaque",46
328015,130,FALSE,"Darlan",15
328015,130,FALSE,"Thiago Neves",10
328015,130,FALSE,"Lucas Silva",16
328015,130,FALSE,"Thaciano",20
328015,130,FALSE,"Fabrício Santos",45
328015,130,FALSE,"Guilherme Azevedo",39
328018,794,TRUE,"Cleiton",40
328018,794,TRUE,"Aderlan Silva",13
328018,794,TRUE,"Léo Ortiz",3
328018,794,TRUE,"Fabrício Bruno",14
328018,794,TRUE,"Edimar",6
328018,794,TRUE,"Matheus Jesus",11
328018,794,TRUE,"Barreto",5
328018,794,TRUE,"Claudinho",10
328018,794,TRUE,"Artur",7
328018,794,TRUE,"Alerrandro",9
328018,794,TRUE,"Morato",38
328018,794,FALSE,"Júlio Césár",1
328018,794,FALSE,"Weverson",34
328018,794,FALSE,"Leonardo Realpe",2
328018,794,FALSE,"Weverton",17
328018,794,FALSE,"Ligger",4
328018,794,FALSE,"Robinho",16
328018,794,FALSE,"Lucas Evangelista",35
328018,794,FALSE,"Bruno Tubarão",20
328018,794,FALSE,"Luis Phelipe",21
328018,794,FALSE,"Ytalo",15
328018,124,TRUE,"Muriel",27
328018,124,TRUE,"Igor Julião",21
328018,124,TRUE,"Nino",33
328018,124,TRUE,"Luccas Claro",4
328018,124,TRUE,"Egídio",6
328018,124,TRUE,"Yuri",5
328018,124,TRUE,"Douglas Moreira",22
328018,124,TRUE,"Michel Araújo",15
328018,124,TRUE,"Nenê",77
328018,124,TRUE,"Marcos Paulo",11
328018,124,TRUE,"Evanilson",99
328018,124,FALSE,"Marcos Felipe",1
328018,124,FALSE,"Orinho",23
328018,124,FALSE,"Digão",26
328018,124,FALSE,"Yago Felipe",20
328018,124,FALSE,"Wellington Silva",17
328018,124,FALSE,"Calegari",31
328018,124,FALSE,"Caio Paulista",70
328018,124,FALSE,"Miguel Silveira",30
328018,124,FALSE,"André",35
328018,124,FALSE,"Ganso",10
328018,124,FALSE,"Luiz Henrique",34
328018,124,FALSE,"Fernando Pacheco",16
328022,134,TRUE,"Santos",1
328022,134,TRUE,"Khellven",13
328022,134,TRUE,"Lucas Halter",33
328022,134,TRUE,"Thiago Heleno",44
328022,134,TRUE,"Abner",16
328022,134,TRUE,"Richard",25
328022,134,TRUE,"Wellington",5
328022,134,TRUE,"Léo Cittadini",18
328022,134,TRUE,"Nikão",11
328022,134,TRUE,"Carlos Eduardo",96
328022,134,TRUE,"Vitinho",28
328022,134,FALSE,"Jandrei",93
328022,134,FALSE,"Márcio Azevedo",6
328022,134,FALSE,"Felipe Aguilar",23
328022,134,FALSE,"Pedro Henrique",34
328022,134,FALSE,"Jonathan",2
328022,134,FALSE,"Fernando Canesin",55
328022,134,FALSE,"Kawan",77
328022,134,FALSE,"Lucho González",3
328022,134,FALSE,"Marquinhos Gabriel",10
328022,134,FALSE,"Geuvânio",8
328022,134,FALSE,"Pedrinho",29
328022,134,FALSE,"Vinicius Mingotti",38
328022,121,TRUE,"Weverton",1
328022,121,TRUE,"Marcos Rocha",2
328022,121,TRUE,"Luan Garcia",13
328022,121,TRUE,"Gustavo Gómez",15
328022,121,TRUE,"Diogo Barbosa",6
328022,121,TRUE,"Bruno Henrique",19
328022,121,TRUE,"Patrick de Paula",5
328022,121,TRUE,"Gabriel Menino",25
328022,121,TRUE,"Lucas Lima",20
328022,121,TRUE,"Rony",11
328022,121,TRUE,"Luiz Adriano",10
328022,121,FALSE,"Jailson",42
328022,121,FALSE,"Emerson Santos",3
328022,121,FALSE,"Lucas Esteves",16
328022,121,FALSE,"Mayke",12
328022,121,FALSE,"Vitor Hugo",4
328022,121,FALSE,"Raphael Veiga",23
328022,121,FALSE,"Wesley",21
328022,121,FALSE,"Gustavo Scarpa",14
328022,121,FALSE,"Zé Rafael",8
328022,121,FALSE,"Ramires",18
328022,121,FALSE,"Gabriel Silva",49
328022,121,FALSE,"Willian",29
328020,119,TRUE,"Marcelo Lomba",12
328020,119,TRUE,"Rodinei",22
328020,119,TRUE,"Zé Gabriel",35
328020,119,TRUE,"Víctor Cuesta",15
328020,119,TRUE,"Jussa",25
328020,119,TRUE,"Bruno Praxedes",45
328020,119,TRUE,"Damián Musto",5
328020,119,TRUE,"Patrick",88
328020,119,TRUE,"Marcos Guilherme",23
328020,119,TRUE,"William Pottker",7
328020,119,TRUE,"Peglow",31
328020,119,FALSE,"Danilo Fernandes",1
328020,119,FALSE,"Heitor",2
328020,119,FALSE,"Renzo Saravia",26
328020,119,FALSE,"Moisés",20
328020,119,FALSE,"Rodrigo Moledo",4
328020,119,FALSE,"Rodrigo Lindoso",19
328020,119,FALSE,"Martin Sarrafiore",29
328020,119,FALSE,"Thiago Galhardo",17
328020,119,FALSE,"Andres D'Alessandro",10
328020,119,FALSE,"Edenílson",8
328020,119,FALSE,"Johnny",30
328020,119,FALSE,"Yuri Alberto",11
328020,144,TRUE,"Jean",1
328020,144,TRUE,"Moacir",2
328020,144,TRUE,"Éder",3
328020,144,TRUE,"Gilvan",4
328020,144,TRUE,"Nicolas Vichiatto",6
328020,144,TRUE,"Marlon Freitas",8
328020,144,TRUE,"Edson",5
328020,144,TRUE,"Jorginho",10
328020,144,TRUE,"Matheuzinho",7
328020,144,TRUE,"Hyuri",9
328020,144,TRUE,"Everton Felipe",11
328020,144,FALSE,"Mauricio Kozlinski",12
328020,144,FALSE,"João Victor",13
328020,144,FALSE,"Lucas Oliveira",14
328020,144,FALSE,"Willian Maranhão",15
328020,144,FALSE,"Matheus Frizzo",16
328020,144,FALSE,"Matheus Vargas",18
328020,144,FALSE,"Chico",17
328020,144,FALSE,"Vitor Leque",20
328020,144,FALSE,"Junior Brandão",19
328024,151,TRUE,"Tadeu",23
328024,151,TRUE,"Juan Pintado",2
328024,151,TRUE,"Fábio Sanches",27
328024,151,TRUE,"Rafael Vaz",4
328024,151,TRUE,"Heron",15
328024,151,TRUE,"Daniel Bessa",10
328024,151,TRUE,"Luiz Gustavo",17
328024,151,TRUE,"Sandro",30
328024,151,TRUE,"Daniel Villalva",11
328024,151,TRUE,"Victor Andrade",31
328024,151,TRUE,"Douglas Baggio",95
328024,151,FALSE,"Marcelo Rangel",88
328024,151,FALSE,"David Duarte",3
328024,151,FALSE,"Breno",5
328024,151,FALSE,"Jefferson",13
328024,151,FALSE,"Caju",6
328024,151,FALSE,"Daniel",21
328024,151,FALSE,"Marcinho",20
328024,151,FALSE,"Mike",7
328024,151,FALSE,"Gilberto Júnior",29
328024,151,FALSE,"Ratinho",56
328024,151,FALSE,"Ignacio Jara",18
328024,151,FALSE,"Zeca",92
328024,154,TRUE,"Felipe Alves",12
328024,154,TRUE,"Tinga",2
328024,154,TRUE,"Jackson",26
328024,154,TRUE,"Juan Quintero",3
328024,154,TRUE,"Bruno Melo",30
328024,154,TRUE,"Felipe",15
328024,154,TRUE,"Juninho",5
328024,154,TRUE,"Romarinho",20
328024,154,TRUE,"David da Fonseca",17
328024,154,TRUE,"Osvaldo",11
328024,154,TRUE,"Wellington Paulista",9
328024,154,FALSE,"Max Walef",23
328024,154,FALSE,"Carlinhos",6
328024,154,FALSE,"Paulão",25
328024,154,FALSE,"Tiago Orobó",29
328024,154,FALSE,"Ronald",14
328024,154,FALSE,"Derley",8
328024,154,FALSE,"Marlon",28
328024,154,FALSE,"Mariano Vázquez",32
328024,154,FALSE,"Gabriel Dias",13
328024,154,FALSE,"Franco Fragapane",7
328024,154,FALSE,"Éderson",91
328024,154,FALSE,"Yuri César",57
328016,120,TRUE,"Roberto Fernández",1
328016,120,TRUE,"Federico Barrandeguy",2
328016,120,TRUE,"Marcelo Benevenuto",14
328016,120,TRUE,"Kanu",3
328016,120,TRUE,"Danilo Barcelos",6
328016,120,TRUE,"Luiz Fernando",10
328016,120,TRUE,"Luiz Otavio",5
328016,120,TRUE,"Guilherme Santos",8
328016,120,TRUE,"Luis Henrique",7
328016,120,TRUE,"Matheus Babi",11
328016,120,TRUE,"Pedro Raúl",9
328016,120,FALSE,"Saulo",12
328016,120,FALSE,"Warley",25
328016,120,FALSE,"Fernando Costanza",21
328016,120,FALSE,"Ruan",15
328016,120,FALSE,"Kevin",22
328016,120,FALSE,"Rafael Forster",13
328016,120,FALSE,"Caio Alexandre",19
328016,120,FALSE,"Rhuan",16
328016,120,FALSE,"Bruno Nazário",17
328016,120,FALSE,"Alexander Lecaros",20
328016,120,FALSE,"Matheus Nascimento",23
328016,120,FALSE,"Rafael Navarro",18
328016,1062,TRUE,"Rafael",32
328016,1062,TRUE,"Guga",2
328016,1062,TRUE,"Igor Rabello",16
328016,1062,TRUE,"Junior Alonso",3
328016,1062,TRUE,"Guilherme Arana",13
328016,1062,TRUE,"Alan Franco",21
328016,1062,TRUE,"Allan",29
328016,1062,TRUE,"Keno",11
328016,1062,TRUE,"Hyoran",20
328016,1062,TRUE,"Marquinhos",50
328016,1062,TRUE,"Marrony",38
328016,1062,FALSE,"Victor",1
328016,1062,FALSE,"Matheus Mendes",34
328016,1062,FALSE,"Gabriel",30
328016,1062,FALSE,"Maílton",22
328016,1062,FALSE,"Mariano",25
328016,1062,FALSE,"Bueno",40
328016,1062,FALSE,"Fábio Santos",6
328016,1062,FALSE,"Réver",4
328016,1062,FALSE,"Jair",8
328016,1062,FALSE,"Léo Sena",27
328016,1062,FALSE,"Jefferson Savarino",70
328016,1062,FALSE,"Bruno Silva",17
328019,131,TRUE,"Cássio",12
328019,131,TRUE,"Fagner",23
328019,131,TRUE,"Gil",4
328019,131,TRUE,"Danilo Avelar",35
328019,131,TRUE,"Sidcley",16
328019,131,TRUE,"Gabriel Girotto",5
328019,131,TRUE,"Victor Cantillo",24
328019,131,TRUE,"Ramiro",8
328019,131,TRUE,"Ángelo Araos",21
328019,131,TRUE,"Léo Natel",18
328019,131,TRUE,"Jô",77
328019,131,FALSE,"Walter",27
328019,131,FALSE,"Bruno Méndez",14
328019,131,FALSE,"Lucas Piton",6
328019,131,FALSE,"Michel",2
328019,131,FALSE,"Everaldo",37
328019,131,FALSE,"Éderson",15
328019,131,FALSE,"Camacho",20
328019,131,FALSE,"Gustavo Silva",19
328019,131,FALSE,"Ruan Oliveira",36
328019,131,FALSE,"Xavier",39
328019,131,FALSE,"Luan",7
328019,131,FALSE,"Mauro Boselli",17
328019,147,TRUE,"Wilson",84
328019,147,TRUE,"Patrick",91
328019,147,TRUE,"Rhodolfo",4
328019,147,TRUE,"Sabino",35
328019,147,TRUE,"William Matheus",6
328019,147,TRUE,"Matheus Bueno",57
328019,147,TRUE,"Matheus Galdezani",20
328019,147,TRUE,"Robson",30
328019,147,TRUE,"Yan Sasse",39
328019,147,TRUE,"Neílton",11
328019,147,TRUE,"Sassá",99
328019,147,FALSE,"Arthur",33
328019,147,FALSE,"Alex Muralha",23
328019,147,FALSE,"Kazu",88
328019,147,FALSE,"Natanael",16
328019,147,FALSE,"Rafael Lima",43
328019,147,FALSE,"Matheus Sales",36
328019,147,FALSE,"Luiz Henrique",28
328019,147,FALSE,"Henrique Vermudt",15
328019,147,FALSE,"Igor Jesus",19
328019,147,FALSE,"Wellissol",29
328021,123,TRUE,"Mailson",1
328021,123,TRUE,"Patric",2
328021,123,TRUE,"Iago Maidana",6
328021,123,TRUE,"Adryelson",34
328021,123,TRUE,"Luciano",46
328021,123,TRUE,"Ricardinho",20
328021,123,TRUE,"Willian Farias",8
328021,123,TRUE,"Marquinhos",33
328021,123,TRUE,"Jonatan Gómez",16
328021,123,TRUE,"Bruno Roberto",14
328021,123,TRUE,"Élton",19
328021,123,FALSE,"Luan Polli",27
328021,123,FALSE,"Sander",12
328021,123,FALSE,"Lira Nogueira Elias",22
328021,123,FALSE,"Chico",44
328021,123,FALSE,"Lucas Mugni",10
328021,123,FALSE,"Marcão Silva",77
328021,123,FALSE,"Betinho",18
328021,123,FALSE,"Ronaldo Henrique",5
328021,123,FALSE,"Maxwell",40
328021,123,FALSE,"Ronaldo",7
328021,123,FALSE,"Hernane",9
328021,123,FALSE,"Philip",17
328021,128,TRUE,"João Paulo",34
328021,128,TRUE,"Pará",4
328021,128,TRUE,"Alison",5
328021,128,TRUE,"Luan Peres",14
328021,128,TRUE,"Felipe Jonatan",3
328021,128,TRUE,"Carlos Sánchez",7
328021,128,TRUE,"Jobson",8
328021,128,TRUE,"Diego Pituca",21
328021,128,TRUE,"Marinho",11
328021,128,TRUE,"Kaio Jorge",19
328021,128,TRUE,"Yeferson Soteldo",10
328021,128,FALSE,"John Victor",33
328021,128,FALSE,"Madson",13
328021,128,FALSE,"Alex",44
328021,128,FALSE,"Jean Mota",41
328021,128,FALSE,"Arthur Gomes",23
328021,128,FALSE,"Sandry",38
328021,128,FALSE,"Tailson",39
328021,128,FALSE,"Wagner Leonardo",42
328021,128,FALSE,"Ivonei Rabelo",45
328021,128,FALSE,"Lucas Braga",30
328021,128,FALSE,"Marcos Leonardo",36
328017,126,TRUE,"Tiago Volpi",1
328017,126,TRUE,"Igor Vinícius",2
328017,126,TRUE,"Robert Arboleda",5
328017,126,TRUE,"Bruno Alves",3
328017,126,TRUE,"Reinaldo",6
328017,126,TRUE,"Liziero",14
328017,126,TRUE,"Tchê Tchê",8
328017,126,TRUE,"Dani Alves",10
328017,126,TRUE,"Igor Gomes",26
328017,126,TRUE,"Vitor Bueno",12
328017,126,TRUE,"Pablo Felipe",9
328017,126,FALSE,"Júnior",41
328017,126,FALSE,"Lucas Perri",23
328017,126,FALSE,"Juanfran",20
328017,126,FALSE,"Diego",27
328017,126,FALSE,"Léo",16
328017,126,FALSE,"Luan Santos",13
328017,126,FALSE,"Hernanes",15
328017,126,FALSE,"Rodrigo Nestor",35
328017,126,FALSE,"Hélinho",37
328017,126,FALSE,"Gonzalo Carneiro",25
328017,126,FALSE,"Luciano",11
328017,126,FALSE,"Gabriel",42
328017,118,TRUE,"Douglas Friedrich",1
328017,118,TRUE,"João Pedro",23
328017,118,TRUE,"Ernando",14
328017,118,TRUE,"Juninho",40
328017,118,TRUE,"Zeca",12
328017,118,TRUE,"Gregore",26
328017,118,TRUE,"Ronaldo",16
328017,118,TRUE,"Rossi",11
328017,118,TRUE,"Rodriguinho",10
328017,118,TRUE,"Élber",7
328017,118,TRUE,"Gilberto",9
328017,118,FALSE,"Anderson",33
328017,118,FALSE,"Lucas Fonseca",28
328017,118,FALSE,"Nino Paraíba",2
328017,118,FALSE,"Juninho Capixaba",29
328017,118,FALSE,"Ignacio",13
328017,118,FALSE,"Clayson",25
328017,118,FALSE,"Danielzinho",8
328017,118,FALSE,"Jádson",71
328017,118,FALSE,"Elton",17
328017,118,FALSE,"Alesson",21
328017,118,FALSE,"Fernandão",20
328017,118,FALSE,"Saldanha",99
328023,129,TRUE,"Fernando Prass",1
328023,129,TRUE,"Samuel Xavier",22
328023,129,TRUE,"Tiago Pagnussat",3
328023,129,TRUE,"Luiz Otávio",13
328023,129,TRUE,"Bruno Pacheco",6
328023,129,TRUE,"Ricardinho",8
328023,129,TRUE,"Mateus Gonçalves",7
328023,129,TRUE,"Fernando Sobral",88
328023,129,TRUE,"Charles",35
328023,129,TRUE,"Vinicius Lima",45
328023,129,TRUE,"Cléber",89
328023,129,FALSE,"Diogo Silva",12
328023,129,FALSE,"Eduardo",86
328023,129,FALSE,"Alyson",14
328023,129,FALSE,"Gabriel Lacerda",15
328023,129,FALSE,"Vinícius",29
328023,129,FALSE,"Fabinho",19
328023,129,FALSE,"Leandro Carvalho",80
328023,129,FALSE,"William Oliveira",5
328023,129,FALSE,"Wescley",39
328023,129,FALSE,"Felipe",10
328023,129,FALSE,"Rafael Sóbis",11
328023,129,FALSE,"Vítor Jacaré",40
328023,133,TRUE,"Fernando Miguel",1
328023,133,TRUE,"Claudio Winck",2
328023,133,TRUE,"Ricardo Graça",36
328023,133,TRUE,"Leandro Castán",5
328023,133,TRUE,"Henrique",37
328023,133,TRUE,"Martin Benitez",10
328023,133,TRUE,"Fellipe Bastos",8
328023,133,TRUE,"Andrey",15
328023,133,TRUE,"Neto Borges",33
328023,133,TRUE,"Germán Cano",14
328023,133,TRUE,"Talles Magno",11
328023,133,FALSE,"Lucão",56
328023,133,FALSE,"Cayo Tenório",41
328023,133,FALSE,"Werley",34
328023,133,FALSE,"Miranda",35
328023,133,FALSE,"Bruno Gomes",18
328023,133,FALSE,"Carlinhos",23
328023,133,FALSE,"Gabriel Pec",17
328023,133,FALSE,"Marcos Júnior",20
328023,133,FALSE,"Guilherme Parede",77
328023,133,FALSE,"Lucas Santos",28
328023,133,FALSE,"Ygor Catatau",38
328023,133,FALSE,"Ribamar",9
